Feature,Coefficient - 1,Coefficient - 2,Coefficient - 3,Coefficient - 4,Coefficient - 5,Coefficient - 6,Coefficient - 7,Coefficient - 8,Coefficient - 9,Coefficient - 10,Coefficient - 11,Coefficient - 12,Coefficient - 13,Coefficient - 14,Coefficient - 15,Coefficient - 16,Coefficient - 17,Coefficient - 18,Coefficient - 19,Coefficient - 20,Coefficient - 21,Coefficient - 22,Coefficient - 23,Coefficient - 24,Coefficient - 25,Coefficient - 26,Coefficient - 27,Coefficient - 28,Coefficient - 29,Coefficient - 30,Coefficient - 31,Coefficient - 32,Coefficient - 33,Coefficient - 34,Coefficient - 35,Coefficient - 36,Coefficient - 37,Coefficient - 38,Coefficient - 39,Coefficient - 40,Coefficient - 41,Coefficient - 42,Coefficient - 43,Coefficient - 44,Coefficient - 45,Coefficient - 46,Coefficient - 47,Coefficient - 48,Coefficient - 49,Coefficient - 50,Coefficient - 51,Coefficient - 52,Coefficient - 53,Coefficient - 54,Coefficient - 55,Coefficient - 56,Coefficient - 57,Coefficient - 58,Coefficient - 59,Coefficient - 60
Net Load_standardized d-7 h=24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
h1,-0.10305349584614654,-0.10523616405120796,-0.1079100987421075,-0.1128454527603303,-0.11786183949230472,-0.12094474040445885,-0.12310611375558306,-0.13558305116075509,-0.1412322173747636,-0.14626779844787333,-0.15101557447278666,-0.15825334144689734,-0.15997949346014298,-0.15719086870070476,-0.1615083537735914,-0.1647883937620765,-0.16583202785741682,-0.16527032176118958,-0.16397183234393387,-0.1673350456549712,-0.17081699484984686,-0.16984440827192862,-0.17135799977155627,-0.17318187607351146,-0.17219710548659736,-0.17424450403000805,-0.17832736932458318,-0.18441535775556123,-0.1807758895017166,-0.17750873196860362,-0.18274870949325314,-0.18388188053367785,-0.18332141611989566,-0.18458826203608036,-0.18692136394965875,-0.18777187762216666,-0.18576436812731228,-0.18725184549301058,-0.18919921099441753,-0.1926778813715868,-0.1955256155172918,-0.20083022520006216,-0.1896804497292791,-0.18594821874282969,-0.18297959659190438,-0.177650939659108,-0.17517090402940852,-0.17681881064730787,-0.17879999259406182,-0.1803900988941286,-0.17947673798201552,-0.17635774808695365,-0.17447624995901762,-0.17339807122331216,-0.17251257832158257,-0.17112544312508104,-0.1725476351559572,-0.17274392445586434,-0.17191121599225523,-0.17119188089642465
h2,-0.12169301187494379,-0.12426001959942772,-0.12717813890372592,-0.13218601493727403,-0.13734663084579413,-0.13980698322189672,-0.14225328389165875,-0.15515448866738638,-0.16104919758496822,-0.16622574841820537,-0.17103436688294069,-0.17767593227038797,-0.1795628821603105,-0.177533158190458,-0.1828455801252799,-0.1865955193141876,-0.1875207279462999,-0.18778338258607483,-0.186971632687408,-0.19060184652677784,-0.19424921110492382,-0.1946860505102391,-0.19592123352406593,-0.198182958098324,-0.19795084108619074,-0.20006532928422918,-0.20372066779182965,-0.21027529600681208,-0.20716168026858411,-0.20557176410114184,-0.21080630926509342,-0.21203726279809187,-0.2119162763648208,-0.21311956366083348,-0.21524596424983233,-0.21655958667188996,-0.21464252598266662,-0.21655182615660598,-0.21852010624670082,-0.22198302277784457,-0.2250727685926694,-0.23063297084630624,-0.2209827985463528,-0.2176430556203725,-0.21490639527127378,-0.20981975000759756,-0.20741033506697826,-0.20878445070567106,-0.21062411965622857,-0.21235791189677183,-0.21180906238753042,-0.20872456798290379,-0.2071019218422532,-0.20623642002789494,-0.20522272341367967,-0.20417646885101134,-0.20655339827465422,-0.20736001329904077,-0.20735356689767825,-0.20682898193289023
h3,-0.08140988435106035,-0.0844321239020798,-0.08713919599324042,-0.09205064762438925,-0.09704150226108058,-0.09915146737212878,-0.10155566724647727,-0.11472251446036187,-0.12066991727672105,-0.12592903999257507,-0.13069419957172282,-0.1367800344597094,-0.13884081989198552,-0.13764604976149628,-0.1431809268669242,-0.1469436321034728,-0.1473212587771738,-0.14761868052541854,-0.1468349072843493,-0.15038608027555517,-0.15370370055930083,-0.15460364871416582,-0.15526137178573973,-0.15749131704991068,-0.15782959791112286,-0.16010922987439652,-0.16399028296902157,-0.17013449633322902,-0.16819644345016407,-0.16680915433677646,-0.17153631701148547,-0.1726993660357527,-0.17269245917714962,-0.1738886844042545,-0.17580811205064065,-0.17740666179133474,-0.17529675229731315,-0.17755399517399398,-0.1799476291067844,-0.18348143794504304,-0.1868042320338354,-0.19219711757795702,-0.18372794049386457,-0.18043219968954224,-0.17768331652887176,-0.17248883890532998,-0.16973745685873842,-0.17105154491171232,-0.17281000006982672,-0.1747225169773523,-0.17450639956089473,-0.17150529189299207,-0.17006191365539186,-0.1693392829274045,-0.16865641707973028,-0.167666387450292,-0.170402124298072,-0.17160014091078787,-0.1718745475575397,-0.17123588301808254
h4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h15,0.04943388167433623,0.0519474892931535,0.05657084472858948,0.06271886462554517,0.06747230699184244,0.07118094342499093,0.07666480290294361,0.10502183439648799,0.11080561450860567,0.11544017871495038,0.1194417628310917,0.12273136765466375,0.12454331216436941,0.12553192420634932,0.12650528683579731,0.12551091261121897,0.12364644881433057,0.12267541433946809,0.1226190729985095,0.12429247290911548,0.12684125894371276,0.1295712142076068,0.12973459245561517,0.12792782808985964,0.12863419019097522,0.13051167225225174,0.13288516764788105,0.13447066032161167,0.13490557899939307,0.13343952065587744,0.13466269427230443,0.13446633383434062,0.13534676429326714,0.13684879262512273,0.14015067846413073,0.13911736585411696,0.1365519141129477,0.13774829455035845,0.13814472107233358,0.13817236790803195,0.1412391164728509,0.14178325793615326,0.13524879800697404,0.13380072983130484,0.1323153594455052,0.13060150396872577,0.1307320435963115,0.13109519690900814,0.1297289581933275,0.13063176221781717,0.1316195464714991,0.1306129300340622,0.1277718053887303,0.12603058892189897,0.1253738346213158,0.12343745154245638,0.1218454982397513,0.12053992088520403,0.11908370416848688,0.11787319312616516
h16,0.4079243275655247,0.40997183863640746,0.41538614578955063,0.4231853317208239,0.4294690700958975,0.43325538928703544,0.4403154482216665,0.5008823043869739,0.5074619253414273,0.5118783802657245,0.5153910519189997,0.5179312625842084,0.520824518490957,0.5214727931351729,0.5206442417209189,0.5185234675055016,0.5149263522638168,0.5140229506796498,0.5141284936875061,0.5154650872348057,0.5165808165171295,0.519968902279651,0.5199956566560907,0.5167686015857044,0.5184424671272272,0.5207931078053466,0.5233344631465598,0.5239437606027662,0.5253863821901256,0.5220244299628221,0.5233600534457091,0.5214516845336025,0.5213390794568381,0.5223345401535543,0.5240746222917353,0.5234777998638498,0.5200350218698673,0.5202666150472173,0.5205139232680179,0.5203938098927161,0.5234388290147421,0.5232466139853583,0.5128978219917045,0.5108187851209018,0.5090949341004374,0.5058146574162373,0.50539272596078,0.5051422941325805,0.5033591217332866,0.5032463459251841,0.5022271445187952,0.4993330543566539,0.4959438045168403,0.4936707599376234,0.49246071969989447,0.4892871164719441,0.4878871971199323,0.4864278839576172,0.48314911022654256,0.4807893832784473
h17,0.5031856615388892,0.5038940956975828,0.5078897418543044,0.514377827530987,0.5196152932355254,0.5227687424052835,0.5281735610350733,0.5761707493980825,0.579875021834805,0.5821109271747132,0.584585746316533,0.5854356779503925,0.5884519768269649,0.5878187575823977,0.5857885679816294,0.5822214277302263,0.5774579846465663,0.5751994806861529,0.5750469865608288,0.5756105551807255,0.5753671078162792,0.5788649272649092,0.5787219203695224,0.5736003295055232,0.5757071541947183,0.5778891200731476,0.5797125889480502,0.5798047256657566,0.580737520201559,0.5763458640038485,0.5770985951837818,0.5736123971067878,0.5721590854096259,0.5707656654891647,0.5706508680668313,0.5704408297206804,0.5665659074331296,0.5646661138904138,0.5640309351157381,0.5633738328853849,0.5642877369053765,0.5635843367342614,0.551736756423885,0.5478960049785486,0.545381202240377,0.5401895494443988,0.5381973941290346,0.5382772498313014,0.5362268052856407,0.5355392857156347,0.5327526657559801,0.5291662212228095,0.5253964345160654,0.5228289559869856,0.5211449422783104,0.5171934249983311,0.5165850006000947,0.5154603208568095,0.5110654686202226,0.5080834647541084
h18,0.30461848225174254,0.30397425859650334,0.30598790795236586,0.3102199342309493,0.31283384133613107,0.3138743738121958,0.3158356189951869,0.3303080797793558,0.3310834949454641,0.33133006979757107,0.3325051966422661,0.3312745341285901,0.3329604478700909,0.3315870694803503,0.3295911037519804,0.325699651566876,0.3214973713433744,0.318340083305389,0.31846110854123794,0.3182331822073577,0.3176363597794715,0.3201680338778679,0.31963824290074466,0.31486731091983533,0.31737287088430344,0.31935193809064355,0.3199582865510406,0.319315696484269,0.3184761833421761,0.3150047690467965,0.31537098776303135,0.3115026231108952,0.3095533368819566,0.30584165703339705,0.3039950230203729,0.3047907862575548,0.3019352464550835,0.2986238539848536,0.2974046964350858,0.29596859368056533,0.29431462079836046,0.2927700195730788,0.2847756127061698,0.2811638352642752,0.2782285678080384,0.2729396757555558,0.2703301326468022,0.27050559789736495,0.26809933372595146,0.26680366137574396,0.2632516217936655,0.2602404642584704,0.2568159040741164,0.25449940060931087,0.2520233487107893,0.24726729881135665,0.24746612321292263,0.2460119707932713,0.24065368938679962,0.23715235183790698
h19,0.05634194315662287,0.0540508993556244,0.05416729673752491,0.05546666309300655,0.05541246624110408,0.05379358653720419,0.052949289037437626,0.051820281513462886,0.050541992717491414,0.04856999146031804,0.04786524988528723,0.044103107286096496,0.0446933138747034,0.0420120946467905,0.03965976605659744,0.03661304596011471,0.03349099066151631,0.030130532333405444,0.031016977191676336,0.030342239190342547,0.02925840562583252,0.03073076938801656,0.030031217139063593,0.026726750928723304,0.028918048826781877,0.029525988192811846,0.0285683600081018,0.027101137587293232,0.024788368223758586,0.02289994383593208,0.023812658038437882,0.01975361752578388,0.01810935835006805,0.012803823872559917,0.009923411618605375,0.01238663797220076,0.01035627375983713,0.0063131423035146335,0.004289180516259442,0.0022240103928485625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00023415607026462367,-0.006175218545636613,-0.00563335996724598,-0.012080020013345542,-0.015074182020070211,-0.016246737675559533,-0.016145230135650297,-0.014711358529272923,-0.018635540687585193,-0.02159349989051159,-0.02389554034166684,-0.021546393562740126,-0.026330537820918754,-0.03226127881096275,-0.029740236618503845,-0.029185262769284563,-0.036978158802921046,-0.03332972715392299,-0.03178932307398983,-0.037643914007813646,-0.03662092288312768,-0.03969833581755722,-0.03975091330860335,-0.04420057935805831,-0.04738982131772458,-0.04379340452241496,-0.04835715014653851,-0.05386919193574487,-0.055637832770168386,-0.05561100078857472,-0.058518762519999816,-0.05512670596049228,-0.046602390415310564,-0.0450876490660007,-0.041516578113608066,-0.0384265970246767,-0.037922039362997845,-0.03825938896237634,-0.039715804865651835,-0.04057525865176712,-0.04290393060453736,-0.0424440812714067,-0.0404050446832117,-0.03903895083048432,-0.03755481177977706,-0.04062764471676921,-0.03713246384333426,-0.03756669054183697,-0.03867143352135896,-0.040895351451993155
h24,-0.02889987098495766,-0.03073079383479075,-0.03213844524686246,-0.035041824745799616,-0.03939084596596015,-0.0443737150324251,-0.0475642491178857,-0.060769666092730476,-0.06745559834605373,-0.07351273484852255,-0.08065862650380162,-0.08676972186903703,-0.08610210414047544,-0.09292006604031894,-0.09620893361493892,-0.09712127919296915,-0.09625815468312532,-0.09461350748164583,-0.09857517292877774,-0.10128134221332706,-0.10419316515289231,-0.10081322793141945,-0.10630738173289571,-0.11235491847795895,-0.10953699777332525,-0.10818645469980569,-0.11527124251638927,-0.10985593555019406,-0.10872621793906938,-0.11462888526507539,-0.11331553446105273,-0.11600344713339761,-0.11552881401865149,-0.11948141906419064,-0.12230669285705584,-0.11878660072956045,-0.12265527580230688,-0.12704390539905647,-0.1279805801925008,-0.1286729927673932,-0.1314082770466396,-0.12688194357327864,-0.11745259673572157,-0.11539815035101289,-0.11168122051386521,-0.1084451089221426,-0.10817984674923392,-0.10802909873984899,-0.10909112525641133,-0.1102936326206382,-0.11169337089395968,-0.11087471413669109,-0.10883920858295174,-0.1070499338318081,-0.10489000911020206,-0.10817905000299835,-0.10468821501812439,-0.1046316279275123,-0.1048693661395486,-0.10667309097015173
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008546066868937297,-0.0,-0.001953897087451637,-0.0,-0.0,-0.0,-0.0,-0.0029895435960884524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
