Datetime,Day-ahead Price [GBP/MWh],Net Load,Last Closing Gas Price [GBpence/therm]
2022-05-28 10:00:00+00:00,114.545,15949.88849,153.36
2022-05-28 11:00:00+00:00,106.34,15628.75783,153.36
2022-05-28 12:00:00+00:00,101.765,14740.5466,153.36
2022-05-28 13:00:00+00:00,93.82,14111.10443,153.36
2022-05-28 14:00:00+00:00,93.075,13023.13359,153.36
2022-05-28 15:00:00+00:00,104.97,12354.94224,153.36
2022-05-28 16:00:00+00:00,116.78,12885.76638,153.36
2022-05-28 17:00:00+00:00,131.39,14470.09635,153.36
2022-05-28 18:00:00+00:00,142.25,16379.98919,153.36
2022-05-28 19:00:00+00:00,144.455,18061.97719,153.36
2022-05-28 20:00:00+00:00,141.795,18743.73782,153.36
2022-05-28 21:00:00+00:00,146.19,18193,153.36
2022-05-28 22:00:00+00:00,150.375,17971.5,153.36
2022-05-28 23:00:00+00:00,143.645,17840.5,153.36
2022-05-29 00:00:00+00:00,138.635,17310.5,153.36
2022-05-29 01:00:00+00:00,131.67,15847,153.36
2022-05-29 02:00:00+00:00,125.77,14810.5,153.36
2022-05-29 03:00:00+00:00,124.495,14182.5,153.36
2022-05-29 04:00:00+00:00,125.85,13401.92714,153.36
2022-05-29 05:00:00+00:00,127.555,12576.18586,153.36
2022-05-29 06:00:00+00:00,129.72,11929.01239,153.36
2022-05-29 07:00:00+00:00,132.155,11744.29475,153.36
2022-05-29 08:00:00+00:00,139.445,11837.33231,153.36
2022-05-29 09:00:00+00:00,146.465,12945.21691,153.36
2022-05-29 10:00:00+00:00,149.06,14006.44988,153.36
2022-05-29 11:00:00+00:00,147.795,14548.82001,153.36
2022-05-29 12:00:00+00:00,137.78,14709.7591,153.36
2022-05-29 13:00:00+00:00,128.27,14850.64866,153.36
2022-05-29 14:00:00+00:00,136.025,14201.32543,153.36
2022-05-29 15:00:00+00:00,148.135,14097.08675,153.36
2022-05-29 16:00:00+00:00,163.645,15839.93971,153.36
2022-05-29 17:00:00+00:00,179.64,18194.3861,153.36
2022-05-29 18:00:00+00:00,183.865,20567.31142,153.36
2022-05-29 19:00:00+00:00,186.605,21935.86549,153.36
2022-05-29 20:00:00+00:00,182.79,22337.17597,153.36
2022-05-29 21:00:00+00:00,169.5,22050,153.36
2022-05-29 22:00:00+00:00,155.46,21489,153.36
2022-05-29 23:00:00+00:00,146.905,20004.5,153.36
2022-05-30 00:00:00+00:00,142.785,17877,153.36
2022-05-30 01:00:00+00:00,142.5,16712.5,153.36
2022-05-30 02:00:00+00:00,144.97,16065.5,153.36
2022-05-30 03:00:00+00:00,149.33,15765,153.36
2022-05-30 04:00:00+00:00,167.36,15592.64076,153.36
2022-05-30 05:00:00+00:00,192.805,15478.48441,153.36
2022-05-30 06:00:00+00:00,200.83,16013.37707,153.36
2022-05-30 07:00:00+00:00,192.73,19012.87921,153.36
2022-05-30 08:00:00+00:00,189.39,22157.59614,153.36
2022-05-30 09:00:00+00:00,188.53,23699.81299,153.36
2022-05-30 10:00:00+00:00,182.6,24132.55731,153.36
2022-05-30 11:00:00+00:00,176.59,24793.51671,153.36
2022-05-30 12:00:00+00:00,170.155,25305.28608,153.36
2022-05-30 13:00:00+00:00,171,24981.96196,153.36
2022-05-30 14:00:00+00:00,183.575,25025.53985,153.36
2022-05-30 15:00:00+00:00,200.815,24861.71171,153.36
2022-05-30 16:00:00+00:00,217.825,25185.38891,153.36
2022-05-30 17:00:00+00:00,223.865,26128.15046,153.36
2022-05-30 18:00:00+00:00,217.05,28077.66787,153.36
2022-05-30 19:00:00+00:00,207.89,28920.9469,153.36
2022-05-30 20:00:00+00:00,193.69,28908.67816,153.36
2022-05-30 21:00:00+00:00,174.63,27493.5,153.36
2022-05-30 22:00:00+00:00,157.085,26838,153.36
2022-05-30 23:00:00+00:00,148.025,25209,153.36
2022-05-31 00:00:00+00:00,145.505,22003,153.36
2022-05-31 01:00:00+00:00,142.155,20306.5,165.91
2022-05-31 02:00:00+00:00,140.585,19532.5,165.91
2022-05-31 03:00:00+00:00,141.12,19072.5,165.91
2022-05-31 04:00:00+00:00,157.57,18757.64605,165.91
2022-05-31 05:00:00+00:00,187.155,18722.85322,165.91
2022-05-31 06:00:00+00:00,196.97,19071.40338,165.91
2022-05-31 07:00:00+00:00,186.16,21738.83609,165.91
2022-05-31 08:00:00+00:00,176.115,24637.32106,165.91
2022-05-31 09:00:00+00:00,169.88,26437.93956,165.91
2022-05-31 10:00:00+00:00,165.955,25887.81193,165.91
2022-05-31 11:00:00+00:00,164.4,24832.62307,165.91
2022-05-31 12:00:00+00:00,160.85,24578.41925,165.91
2022-05-31 13:00:00+00:00,159.995,24293.42683,165.91
2022-05-31 14:00:00+00:00,172.215,23217.76703,165.91
2022-05-31 15:00:00+00:00,189.7,22826.20107,165.91
2022-05-31 16:00:00+00:00,207.945,23558.74249,165.91
2022-05-31 17:00:00+00:00,221.135,25447.40722,165.91
2022-05-31 18:00:00+00:00,215.1,27234.49065,165.91
2022-05-31 19:00:00+00:00,203.25,28346.04037,165.91
2022-05-31 20:00:00+00:00,187.995,28655.2127,165.91
2022-05-31 21:00:00+00:00,171.13,28120,165.91
2022-05-31 22:00:00+00:00,157.225,27061,165.91
2022-05-31 23:00:00+00:00,147.145,24956,165.91
2022-06-01 00:00:00+00:00,143.99,22142.5,165.91
2022-06-01 01:00:00+00:00,141.16,19899,183.71
2022-06-01 02:00:00+00:00,140.445,19281.5,183.71
2022-06-01 03:00:00+00:00,141.85,19025,183.71
2022-06-01 04:00:00+00:00,155.525,18600.45776,183.71
2022-06-01 05:00:00+00:00,181.33,18372.63196,183.71
2022-06-01 06:00:00+00:00,189.29,18737.68878,183.71
2022-06-01 07:00:00+00:00,178.62,21366.69207,183.71
2022-06-01 08:00:00+00:00,169.905,23384.10319,183.71
2022-06-01 09:00:00+00:00,164.59,23965.09925,183.71
2022-06-01 10:00:00+00:00,159.405,24310.36662,183.71
2022-06-01 11:00:00+00:00,154.4,23439.12435,183.71
2022-06-01 12:00:00+00:00,150.01,22998.84872,183.71
2022-06-01 13:00:00+00:00,150.13,23063.30729,183.71
2022-06-01 14:00:00+00:00,160.295,23118.99444,183.71
2022-06-01 15:00:00+00:00,179.615,22864.84981,183.71
2022-06-01 16:00:00+00:00,199.77,23520.18545,183.71
2022-06-01 17:00:00+00:00,211.13,25581.47994,183.71
2022-06-01 18:00:00+00:00,208.68,27644.49623,183.71
2022-06-01 19:00:00+00:00,200.265,28616.49453,183.71
2022-06-01 20:00:00+00:00,188.565,28783.53948,183.71
2022-06-01 21:00:00+00:00,169.345,27978.5,183.71
2022-06-01 22:00:00+00:00,151.58,27455.5,183.71
2022-06-01 23:00:00+00:00,145,25631,183.71
2022-06-02 00:00:00+00:00,140.225,22645,183.71
2022-06-02 01:00:00+00:00,133.595,20420,159.84
2022-06-02 02:00:00+00:00,130.405,19691,159.84
2022-06-02 03:00:00+00:00,129.23,19330.5,159.84
2022-06-02 04:00:00+00:00,139.3,18891.69627,159.84
2022-06-02 05:00:00+00:00,157.01,18445.87359,159.84
2022-06-02 06:00:00+00:00,163.675,18092.94136,159.84
2022-06-02 07:00:00+00:00,155.935,18170.20048,159.84
2022-06-02 08:00:00+00:00,144.165,17979.19142,159.84
2022-06-02 09:00:00+00:00,130.025,17642.00212,159.84
2022-06-02 10:00:00+00:00,120.94,17456.48885,159.84
2022-06-02 11:00:00+00:00,120.185,17451.47364,159.84
2022-06-02 12:00:00+00:00,119.975,17012.71806,159.84
2022-06-02 13:00:00+00:00,123.285,17143.09742,159.84
2022-06-02 14:00:00+00:00,136.4,16794.53561,159.84
2022-06-02 15:00:00+00:00,157.995,17002.3591,159.84
2022-06-02 16:00:00+00:00,178.48,17779.29387,159.84
2022-06-02 17:00:00+00:00,186.905,20236.9765,159.84
2022-06-02 18:00:00+00:00,184.905,22946.96675,159.84
2022-06-02 19:00:00+00:00,181.745,24695.37664,159.84
2022-06-02 20:00:00+00:00,166.035,25393.53548,159.84
2022-06-02 21:00:00+00:00,146.95,24457.5,159.84
2022-06-02 22:00:00+00:00,135.87,23587.5,159.84
2022-06-02 23:00:00+00:00,127.135,21960.5,159.84
2022-06-03 00:00:00+00:00,121.615,18982,159.84
2022-06-03 01:00:00+00:00,115.315,17357,159.84
2022-06-03 02:00:00+00:00,106.285,16525.5,159.84
2022-06-03 03:00:00+00:00,99.885,16161.5,159.84
2022-06-03 04:00:00+00:00,109.005,15707.32866,159.84
2022-06-03 05:00:00+00:00,133.87,15192.4276,159.84
2022-06-03 06:00:00+00:00,146.64,14982.99856,159.84
2022-06-03 07:00:00+00:00,140.09,15501.63704,159.84
2022-06-03 08:00:00+00:00,127.215,15920.79999,159.84
2022-06-03 09:00:00+00:00,111.785,15760.57679,159.84
2022-06-03 10:00:00+00:00,101.09,15769.99947,159.84
2022-06-03 11:00:00+00:00,96.18,15307.20868,159.84
2022-06-03 12:00:00+00:00,96.68,14475.28076,159.84
2022-06-03 13:00:00+00:00,98.345,13984.37182,159.84
2022-06-03 14:00:00+00:00,101.58,13452.13009,159.84
2022-06-03 15:00:00+00:00,119.085,13423.66341,159.84
2022-06-03 16:00:00+00:00,141.91,14088.07249,159.84
2022-06-03 17:00:00+00:00,150.155,15832.199,159.84
2022-06-03 18:00:00+00:00,146.505,17794.65224,159.84
2022-06-03 19:00:00+00:00,134.99,18716.81638,159.84
2022-06-03 20:00:00+00:00,108,18681.69395,159.84
2022-06-03 21:00:00+00:00,121.08,17402,159.84
2022-06-03 22:00:00+00:00,143.635,16504.5,159.84
2022-06-03 23:00:00+00:00,131.295,15872.5,159.84
2022-06-04 00:00:00+00:00,126.705,14088.5,159.84
2022-06-04 01:00:00+00:00,123.655,12618.5,159.84
2022-06-04 02:00:00+00:00,121.805,11747.5,159.84
2022-06-04 03:00:00+00:00,121.555,10959.5,159.84
2022-06-04 04:00:00+00:00,126.605,10445.73062,159.84
2022-06-04 05:00:00+00:00,132.595,10236.27392,159.84
2022-06-04 06:00:00+00:00,133.995,10188.01143,159.84
2022-06-04 07:00:00+00:00,135.105,11447.95991,159.84
2022-06-04 08:00:00+00:00,132.52,13207.55076,159.84
2022-06-04 09:00:00+00:00,126.715,14694.08526,159.84
2022-06-04 10:00:00+00:00,116.15,14634.65099,159.84
2022-06-04 11:00:00+00:00,104.345,14388.30309,159.84
2022-06-04 12:00:00+00:00,99.695,13932.99657,159.84
2022-06-04 13:00:00+00:00,101.58,12803.52128,159.84
2022-06-04 14:00:00+00:00,111.55,11580.88928,159.84
2022-06-04 15:00:00+00:00,123.91,10935.14415,159.84
2022-06-04 16:00:00+00:00,140.42,11140.10279,159.84
2022-06-04 17:00:00+00:00,156.855,13175.71823,159.84
2022-06-04 18:00:00+00:00,158.765,15371.13765,159.84
2022-06-04 19:00:00+00:00,156.82,17081.11753,159.84
2022-06-04 20:00:00+00:00,148.315,17684.94066,159.84
2022-06-04 21:00:00+00:00,139.56,16685.5,159.84
2022-06-04 22:00:00+00:00,134.105,16016,159.84
2022-06-04 23:00:00+00:00,125.935,15369.5,159.84
2022-06-05 00:00:00+00:00,120.295,14379.5,159.84
2022-06-05 01:00:00+00:00,113.705,12754.5,159.84
2022-06-05 02:00:00+00:00,110.52,11967,159.84
2022-06-05 03:00:00+00:00,108.71,11474.5,159.84
2022-06-05 04:00:00+00:00,110.365,10937.82899,159.84
2022-06-05 05:00:00+00:00,114.285,10792.96767,159.84
2022-06-05 06:00:00+00:00,119.265,10598.33145,159.84
2022-06-05 07:00:00+00:00,126.565,11771.2244,159.84
2022-06-05 08:00:00+00:00,132.455,13582.27073,159.84
2022-06-05 09:00:00+00:00,135.235,15959.08288,159.84
2022-06-05 10:00:00+00:00,131.94,17572.50773,159.84
2022-06-05 11:00:00+00:00,124.205,18626.87273,159.84
2022-06-05 12:00:00+00:00,115.675,19557.47367,159.84
2022-06-05 13:00:00+00:00,113.4,20090.92829,159.84
2022-06-05 14:00:00+00:00,123.56,19726.4071,159.84
2022-06-05 15:00:00+00:00,136.29,19088.69445,159.84
2022-06-05 16:00:00+00:00,146.14,19694.18957,159.84
2022-06-05 17:00:00+00:00,151.68,20981.25968,159.84
2022-06-05 18:00:00+00:00,151.25,22660.51025,159.84
2022-06-05 19:00:00+00:00,149.16,23255.7784,159.84
2022-06-05 20:00:00+00:00,138.13,23519.162,159.84
2022-06-05 21:00:00+00:00,131.085,22592,159.84
2022-06-05 22:00:00+00:00,128.525,22089,159.84
2022-06-05 23:00:00+00:00,120.08,21074.5,159.84
2022-06-06 00:00:00+00:00,114.245,18760.5,159.84
2022-06-06 01:00:00+00:00,109.595,17088.5,159.84
2022-06-06 02:00:00+00:00,107.39,16453.5,159.84
2022-06-06 03:00:00+00:00,108.945,16036.5,159.84
2022-06-06 04:00:00+00:00,120.15,15797.30017,159.84
2022-06-06 05:00:00+00:00,130.305,15757.2148,159.84
2022-06-06 06:00:00+00:00,134.58,16359.38114,159.84
2022-06-06 07:00:00+00:00,141.63,19463.95258,159.84
2022-06-06 08:00:00+00:00,140.81,23656.62814,159.84
2022-06-06 09:00:00+00:00,139.205,25547.84556,159.84
2022-06-06 10:00:00+00:00,139.175,25672.40311,159.84
2022-06-06 11:00:00+00:00,136.085,25083.84077,159.84
2022-06-06 12:00:00+00:00,134.065,25036.66812,159.84
2022-06-06 13:00:00+00:00,130.865,24656.382,159.84
2022-06-06 14:00:00+00:00,133.71,23915.41001,159.84
2022-06-06 15:00:00+00:00,143.29,23496.4129,159.84
2022-06-06 16:00:00+00:00,156.965,24218.65386,159.84
2022-06-06 17:00:00+00:00,168.995,25799.34049,159.84
2022-06-06 18:00:00+00:00,171.91,27661.42814,159.84
2022-06-06 19:00:00+00:00,168.7,28146.31589,159.84
2022-06-06 20:00:00+00:00,157.95,27869.82316,159.84
2022-06-06 21:00:00+00:00,149.145,26899,159.84
2022-06-06 22:00:00+00:00,141.285,25798.5,159.84
2022-06-06 23:00:00+00:00,131.33,24032.5,159.84
2022-06-07 00:00:00+00:00,127.165,21192.5,159.84
2022-06-07 01:00:00+00:00,125.575,19635,150.67
2022-06-07 02:00:00+00:00,131.54,18823,150.67
2022-06-07 03:00:00+00:00,142.205,18607,150.67
2022-06-07 04:00:00+00:00,162.365,18344.73181,150.67
2022-06-07 05:00:00+00:00,177.9,18251.16878,150.67
2022-06-07 06:00:00+00:00,176.765,18687.93325,150.67
2022-06-07 07:00:00+00:00,171.805,21207.89936,150.67
2022-06-07 08:00:00+00:00,163.325,24071.07001,150.67
2022-06-07 09:00:00+00:00,155.255,24195.03381,150.67
2022-06-07 10:00:00+00:00,149.15,24281.03133,150.67
2022-06-07 11:00:00+00:00,143.07,24002.22319,150.67
2022-06-07 12:00:00+00:00,137.625,24657.49625,150.67
2022-06-07 13:00:00+00:00,139.11,24504.31362,150.67
2022-06-07 14:00:00+00:00,150.84,24176.39621,150.67
2022-06-07 15:00:00+00:00,169.66,24018.47707,150.67
2022-06-07 16:00:00+00:00,185.865,24778.66177,150.67
2022-06-07 17:00:00+00:00,194.495,26365.96603,150.67
2022-06-07 18:00:00+00:00,193.215,28320.9833,150.67
2022-06-07 19:00:00+00:00,188.625,28768.43254,150.67
2022-06-07 20:00:00+00:00,176.585,28502.95803,150.67
2022-06-07 21:00:00+00:00,156.255,27169,150.67
2022-06-07 22:00:00+00:00,141.29,25786,150.67
2022-06-07 23:00:00+00:00,126.765,23781,150.67
2022-06-08 00:00:00+00:00,116.055,20390,150.67
2022-06-08 01:00:00+00:00,110.24,18134,136.29
2022-06-08 02:00:00+00:00,106.035,17252.5,136.29
2022-06-08 03:00:00+00:00,102.215,16789.5,136.29
2022-06-08 04:00:00+00:00,113.76,16198.64553,136.29
2022-06-08 05:00:00+00:00,134.34,15779.72045,136.29
2022-06-08 06:00:00+00:00,150.145,16146.88881,136.29
2022-06-08 07:00:00+00:00,157.41,18952.44094,136.29
2022-06-08 08:00:00+00:00,148.63,21822.4143,136.29
2022-06-08 09:00:00+00:00,141.445,22133.67992,136.29
2022-06-08 10:00:00+00:00,137.56,21631.80751,136.29
2022-06-08 11:00:00+00:00,131.88,20640.87936,136.29
2022-06-08 12:00:00+00:00,126.32,20077.89464,136.29
2022-06-08 13:00:00+00:00,119.17,19549.80806,136.29
2022-06-08 14:00:00+00:00,115.76,19064.32219,136.29
2022-06-08 15:00:00+00:00,129.22,18312.26887,136.29
2022-06-08 16:00:00+00:00,151.965,18894.39761,136.29
2022-06-08 17:00:00+00:00,164.245,21231.17746,136.29
2022-06-08 18:00:00+00:00,162.515,23470.19655,136.29
2022-06-08 19:00:00+00:00,151.8,24246.83377,136.29
2022-06-08 20:00:00+00:00,131.09,24435.03321,136.29
2022-06-08 21:00:00+00:00,121.725,23665,136.29
2022-06-08 22:00:00+00:00,118.435,22593.5,136.29
2022-06-08 23:00:00+00:00,107.075,20454,136.29
2022-06-09 00:00:00+00:00,101.24,16848.5,136.29
2022-06-09 01:00:00+00:00,96.415,14740,129.89
2022-06-09 02:00:00+00:00,96.085,14165.5,129.89
2022-06-09 03:00:00+00:00,99.13,13834.5,129.89
2022-06-09 04:00:00+00:00,115.935,13586.96673,129.89
2022-06-09 05:00:00+00:00,125.02,13529.77248,129.89
2022-06-09 06:00:00+00:00,130.79,14327.93302,129.89
2022-06-09 07:00:00+00:00,141.315,17233.08035,129.89
2022-06-09 08:00:00+00:00,132.115,20403.68532,129.89
2022-06-09 09:00:00+00:00,125.105,21007.72984,129.89
2022-06-09 10:00:00+00:00,119.505,20973.13289,129.89
2022-06-09 11:00:00+00:00,113.115,20693.44191,129.89
2022-06-09 12:00:00+00:00,108.61,20348.98096,129.89
2022-06-09 13:00:00+00:00,101.52,20710.02814,129.89
2022-06-09 14:00:00+00:00,111.48,20795.68746,129.89
2022-06-09 15:00:00+00:00,134.91,21064.16471,129.89
2022-06-09 16:00:00+00:00,149.86,21210.30886,129.89
2022-06-09 17:00:00+00:00,153.32,22548.05479,129.89
2022-06-09 18:00:00+00:00,143.57,23889.38008,129.89
2022-06-09 19:00:00+00:00,127.92,24108.96894,129.89
2022-06-09 20:00:00+00:00,107.52,23506.65215,129.89
2022-06-09 21:00:00+00:00,120.7,21642,129.89
2022-06-09 22:00:00+00:00,130.195,19865,129.89
2022-06-09 23:00:00+00:00,104.695,17698,129.89
2022-06-10 00:00:00+00:00,93.49,14423.5,129.89
2022-06-10 01:00:00+00:00,90.385,12893.5,150.61
2022-06-10 02:00:00+00:00,88.845,12365.5,150.61
2022-06-10 03:00:00+00:00,88.15,12038,150.61
2022-06-10 04:00:00+00:00,96.365,11591.27738,150.61
2022-06-10 05:00:00+00:00,119.11,11217.88799,150.61
2022-06-10 06:00:00+00:00,136.82,11260.35183,150.61
2022-06-10 07:00:00+00:00,137.285,12518.61208,150.61
2022-06-10 08:00:00+00:00,124.7,14708.49935,150.61
2022-06-10 09:00:00+00:00,112.865,14946.80456,150.61
2022-06-10 10:00:00+00:00,109.82,13466.20643,150.61
2022-06-10 11:00:00+00:00,101.285,12213.45205,150.61
2022-06-10 12:00:00+00:00,87.785,11536.71681,150.61
2022-06-10 13:00:00+00:00,75.935,10261.70073,150.61
2022-06-10 14:00:00+00:00,78.53,9154.28452,150.61
2022-06-10 15:00:00+00:00,96.42,8365.72303,150.61
2022-06-10 16:00:00+00:00,112.205,9053.491525,150.61
2022-06-10 17:00:00+00:00,120.395,11366.77319,150.61
2022-06-10 18:00:00+00:00,122.925,13548.1697,150.61
2022-06-10 19:00:00+00:00,120.755,14531.78243,150.61
2022-06-10 20:00:00+00:00,105.965,14720.62298,150.61
2022-06-10 21:00:00+00:00,103.41,14293,150.61
2022-06-10 22:00:00+00:00,99.16,13497,150.61
2022-06-10 23:00:00+00:00,80.595,12096.5,150.61
2022-06-11 00:00:00+00:00,70.355,9896.5,150.61
2022-06-11 01:00:00+00:00,51.94,7921.5,146.24
2022-06-11 02:00:00+00:00,33.665,7457.5,146.24
2022-06-11 03:00:00+00:00,25.575,6875.5,146.24
2022-06-11 04:00:00+00:00,33.395,6021.168337,146.24
2022-06-11 05:00:00+00:00,35.05,5041.948466,146.24
2022-06-11 06:00:00+00:00,38.895,4719.854791,146.24
2022-06-11 07:00:00+00:00,37.475,4986.503547,146.24
2022-06-11 08:00:00+00:00,19.43,5272.335469,146.24
2022-06-11 09:00:00+00:00,17.49,5682.57486,146.24
2022-06-11 10:00:00+00:00,13.48,5633.49487,146.24
2022-06-11 11:00:00+00:00,5.035,5719.96538,146.24
2022-06-11 12:00:00+00:00,1.165,4576.01607,146.24
2022-06-11 13:00:00+00:00,1.675,3759.31731,146.24
2022-06-11 14:00:00+00:00,18.705,3321.40058,146.24
2022-06-11 15:00:00+00:00,53.265,2968.74508,146.24
2022-06-11 16:00:00+00:00,78.895,3589.693452,146.24
2022-06-11 17:00:00+00:00,88.17,5750.978381,146.24
2022-06-11 18:00:00+00:00,91.955,8486.972263,146.24
2022-06-11 19:00:00+00:00,97.345,10682.06898,146.24
2022-06-11 20:00:00+00:00,106.195,12018.79915,146.24
2022-06-11 21:00:00+00:00,128.835,12376,146.24
2022-06-11 22:00:00+00:00,135.9,12246,146.24
2022-06-11 23:00:00+00:00,115.795,11986.5,146.24
2022-06-12 00:00:00+00:00,105.745,10219.5,146.24
2022-06-12 01:00:00+00:00,101.575,8222.5,146.24
2022-06-12 02:00:00+00:00,98.18,7497,146.24
2022-06-12 03:00:00+00:00,95.685,7083.5,146.24
2022-06-12 04:00:00+00:00,97.88,6830.434904,146.24
2022-06-12 05:00:00+00:00,97.375,6469.149063,146.24
2022-06-12 06:00:00+00:00,87.895,5942.73657,146.24
2022-06-12 07:00:00+00:00,81.065,5596.567934,146.24
2022-06-12 08:00:00+00:00,76.86,5756.205374,146.24
2022-06-12 09:00:00+00:00,90.16,6748.3489,146.24
2022-06-12 10:00:00+00:00,103.045,7768.42033,146.24
2022-06-12 11:00:00+00:00,95.58,7901.890365,146.24
2022-06-12 12:00:00+00:00,82.485,7721.52529,146.24
2022-06-12 13:00:00+00:00,69.02,8150.22243,146.24
2022-06-12 14:00:00+00:00,72.83,8209.88954,146.24
2022-06-12 15:00:00+00:00,102.14,7879.220375,146.24
2022-06-12 16:00:00+00:00,138,8620.12415,146.24
