Feature,Coefficient - 1,Coefficient - 2,Coefficient - 3,Coefficient - 4,Coefficient - 5,Coefficient - 6,Coefficient - 7,Coefficient - 8,Coefficient - 9,Coefficient - 10,Coefficient - 11,Coefficient - 12,Coefficient - 13,Coefficient - 14,Coefficient - 15,Coefficient - 16,Coefficient - 17,Coefficient - 18,Coefficient - 19,Coefficient - 20,Coefficient - 21,Coefficient - 22,Coefficient - 23,Coefficient - 24,Coefficient - 25,Coefficient - 26,Coefficient - 27,Coefficient - 28,Coefficient - 29,Coefficient - 30,Coefficient - 31,Coefficient - 32,Coefficient - 33,Coefficient - 34,Coefficient - 35,Coefficient - 36,Coefficient - 37,Coefficient - 38,Coefficient - 39,Coefficient - 40,Coefficient - 41,Coefficient - 42,Coefficient - 43,Coefficient - 44,Coefficient - 45,Coefficient - 46,Coefficient - 47,Coefficient - 48,Coefficient - 49,Coefficient - 50,Coefficient - 51,Coefficient - 52,Coefficient - 53,Coefficient - 54,Coefficient - 55,Coefficient - 56,Coefficient - 57,Coefficient - 58,Coefficient - 59,Coefficient - 60
h2,-0.03601352869420468,-0.04002069526778971,-0.04823412388338302,-0.060692692364446556,-0.07328004551879387,-0.08613021552924091,-0.08438445091960708,-0.11896595472582917,-0.13509154888229494,-0.15462999837858302,-0.1709629747974901,-0.19319493498479307,-0.19574793594925397,-0.19300369163659484,-0.21233562968357036,-0.23253518389596944,-0.2402705939126428,-0.2495599986116381,-0.25521848132424557,-0.2703852928719989,-0.2800838901406117,-0.28456810018372286,-0.2898905913871261,-0.3057618443084611,-0.3120955015513881,-0.3220657168549267,-0.3405759197640121,-0.3567898414712441,-0.3467507427023058,-0.34399933123042653,-0.35855065065232883,-0.35889183685644926,-0.3546081771211697,-0.3611915701710815,-0.3771180803863982,-0.38103252633157864,-0.3875820803013075,-0.4025951560412926,-0.416290179190549,-0.4327103721604718,-0.4391309965596723,-0.45473062527294356,-0.44835437955676904,-0.4345291759074371,-0.43740207368971784,-0.43836171255338807,-0.4388741138031394,-0.4385995758743388,-0.43495659157794186,-0.413402194261055,-0.3953638917322795,-0.37714073785747887,-0.35869284835232057,-0.35147857714661773,-0.3479825587842423,-0.34220968526796786,-0.3395873772433149,-0.33201970833933686,-0.32734495288626714,-0.3108869371049823
h3,-0.026931708078400344,-0.03242544015713904,-0.04083748946077159,-0.052684306222672554,-0.06637510764390873,-0.07971344316762786,-0.07843995441622233,-0.11588159613022112,-0.1326277695919833,-0.15188726736640462,-0.1678909748224709,-0.18889943157144715,-0.19266446011225957,-0.19366840887256825,-0.21608293999792683,-0.23629838386536922,-0.24039506287714787,-0.24929517102758494,-0.2562574882123479,-0.2717191411370144,-0.28229696598468523,-0.2889059760105176,-0.2924859017108484,-0.30963715462177577,-0.3185475842575415,-0.3283977443896433,-0.34745790591494613,-0.36212611728991995,-0.35523052194369487,-0.3538544483916658,-0.3685761402259756,-0.36628494024460684,-0.36062152879640813,-0.36870825976513083,-0.3835842872303686,-0.38743605731398845,-0.3920108802652925,-0.4067838456624038,-0.41984857916161267,-0.43586976523822873,-0.44345298273142286,-0.45900759075540587,-0.45326516572373143,-0.4399872724147784,-0.4415219081389755,-0.4438515883708144,-0.4451796585794501,-0.44499957582229444,-0.44234528117303124,-0.4220346907425819,-0.40454105027834236,-0.3871521032933105,-0.36963993791847355,-0.36272315636552466,-0.35881665524786566,-0.3519473955336105,-0.3500966185371676,-0.3440720116896057,-0.3397944976126161,-0.3235518749330279
h4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03878852089505792,-0.05975869432247194,-0.07718470245663012,-0.09220501681724584,-0.11139410806377494,-0.11687963314232029,-0.11992540257568085,-0.14226489921889027,-0.1585450051872989,-0.16246778075221652,-0.16827028892784401,-0.17334703371414636,-0.18864537629531322,-0.19967429079448773,-0.20917963183125074,-0.21056943341146164,-0.2270542035691874,-0.23899161249068276,-0.2502488898527215,-0.2669512031213358,-0.2812045179479583,-0.2801307156578408,-0.2797565731321476,-0.2950979615131408,-0.2913369684402764,-0.2849594052737471,-0.2921624948703445,-0.306023349930044,-0.3078800855471308,-0.3082406188775318,-0.31975532223217135,-0.3327070626288528,-0.3457657107985244,-0.3532986110507477,-0.3682935501137646,-0.36170809060618747,-0.3471131214458738,-0.34591561926125547,-0.3473678374312644,-0.3487170938466247,-0.34867119039872185,-0.3470523716031079,-0.32603733979907734,-0.3093178786388863,-0.29328131784975264,-0.2775399662536208,-0.2718722881387893,-0.268563414602478,-0.261839810059452,-0.25707946067287474,-0.25085799865450104,-0.2462582776835801,-0.2296855032825384
h5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007169467302798148,-0.021975389021479247,-0.026395876341854117,-0.02708104415237455,-0.039934818760494754,-0.037668336020303714,-0.03468497972272592,-0.04086053829319675,-0.05306975198701842,-0.052429163486478136,-0.049698276152363066,-0.05655289678627833,-0.06591887169487498,-0.07421238886881434,-0.08198893049836696,-0.09747380059188249,-0.09097926522149787,-0.07583257192773958,-0.0736772766474592,-0.0731874258677461,-0.07379693056498438,-0.07374926159985307,-0.07347488417261684,-0.051768652374207184,-0.03982579807172465,-0.03138184411740222,-0.022993871771817564,-0.021796483275809388,-0.019096713182817738,-0.013158763805818596,-0.0060555730589816415,-0.0010885110304080698,-0.0,-0.0
h6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h15,0.023224864969175238,0.025453505241433496,0.03348548339028845,0.04727662504059331,0.0525501269134193,0.059270715364515315,0.06624682475920395,0.15902443715870054,0.1701213531256959,0.1880330550490062,0.19427398189480846,0.2067344352184968,0.20656753078635584,0.2066193613278065,0.20812229207692232,0.20542872392906486,0.2082387483093971,0.21227811591580673,0.20837014353379263,0.21135814563151026,0.2180373689193716,0.2255313105029949,0.2259855916664089,0.2262290972347209,0.2286612330239617,0.22867413488062135,0.23398870419158962,0.23868998231427901,0.23785526048198685,0.2366960512960104,0.2344927593599051,0.23151918697029267,0.23498011567777996,0.23288466741895836,0.23782921910288798,0.2323266904120019,0.22932229503413382,0.22835390883511242,0.22226826493432197,0.21786859600458205,0.21656532328790717,0.21416293584662802,0.21481978850586397,0.20614788888986074,0.20250081180353113,0.20370657981880338,0.20354110270416267,0.20392421994242563,0.20252135600399063,0.16497418138768724,0.13847289807175456,0.1276479970103553,0.11821395570776451,0.11706144077460211,0.1123954729964524,0.10633673281583964,0.09979777194947179,0.09170442029114843,0.07982568622365507,0.061789026423375984
h16,0.36262436565751865,0.35942404045668197,0.3669095910237736,0.3831115464475781,0.3923636413914984,0.4001744367302813,0.4125795115980638,0.6079937024732839,0.6210300391141643,0.6382593686292298,0.6454836885704842,0.654608197093712,0.6561476650614882,0.6564254818080001,0.6557735987815342,0.6529184858074033,0.6544467446809186,0.6620948294993623,0.6567444295428682,0.6595223350905711,0.6600893377384814,0.6700814861983396,0.6684674639302995,0.6669401557199066,0.671808705282439,0.6707755381820861,0.6761545488718422,0.680836406305035,0.6843439740926038,0.6811014545787422,0.6793766178111581,0.6737609488913062,0.6736008017661719,0.6705634500667332,0.6759714500227573,0.6700266592664996,0.6621105949630567,0.6611263191089924,0.6559737510626834,0.6500601511107705,0.6513804369934516,0.6501918426457513,0.6512538815085892,0.6391674715755242,0.6338599255371791,0.6333390177044256,0.6311061199169387,0.6321407130119746,0.631009738726501,0.5451403576065937,0.4586635713300934,0.44440738753797565,0.43552507036882593,0.4353621278414155,0.43056462902985315,0.42437877160889115,0.4191974934901048,0.4134946521571683,0.39846005604637263,0.37492734111837267
h17,0.308114904031813,0.3006587995552399,0.3029908053366522,0.31623728492242154,0.3246048557356034,0.33291617520824773,0.34355220181455287,0.4955037723535481,0.5019397228412036,0.512019590345442,0.5181669447782116,0.5225386809262988,0.5262550316349928,0.5264745863130097,0.5239212412330424,0.5214139351526348,0.520639959562113,0.5281829961055471,0.5222623340847287,0.5247348051521559,0.52178578024245,0.5321583976647337,0.5291143064428029,0.5263043499669793,0.5336048995097342,0.5326962013738875,0.537588812067598,0.543483579835757,0.5510138786250942,0.5470395522206322,0.5472735568164315,0.5430067430580245,0.5393420442372496,0.5371680304618233,0.5445313407467763,0.5402752672181661,0.5315426511972244,0.5342756718646546,0.5328112693055955,0.5294620831259357,0.5330086862318901,0.536063512539337,0.5414457720566991,0.5300902862556218,0.5273374436447799,0.5278449495967923,0.5256526587055014,0.5294370448816242,0.5307733809209128,0.4526696273240649,0.37874478577308135,0.36940380194099526,0.3639033330202061,0.36719727322330475,0.3655918295581994,0.3617399859113606,0.3611331629277903,0.36035081810656544,0.3496902909257177,0.3305387069965736
h18,0.0,0.0,0.0,0.0,0.0,0.0,0.003331735615645218,0.04969478287533668,0.054274291998776474,0.06019460091615046,0.0661715829365131,0.06699109842382887,0.06928444224754311,0.07090405208659162,0.07014447250927669,0.06886420090165035,0.06943996323118602,0.0750621170316217,0.07070040672226245,0.07274385710352398,0.07009408736379762,0.07700717377973003,0.07427469634836907,0.07167130538810751,0.0799208204403878,0.08040423263804826,0.08537629160697448,0.09150499040771255,0.09744190989966449,0.0951289352058291,0.09631190531115329,0.0948257811853064,0.09046458581847187,0.09005962030452314,0.09858728920069376,0.09639687082770304,0.09131534443224289,0.097644723691118,0.09984465213674469,0.10008387972100595,0.1032094069683169,0.10822042636330513,0.11765101688222988,0.10913801381665852,0.10782671602168735,0.10901571162329618,0.10664422073349235,0.10900206899017767,0.11110993605767686,0.08039972690301707,0.0689335882924076,0.06677208026400713,0.06535348717209445,0.07044295839507618,0.07028523885612933,0.06841165726216844,0.07023418598298166,0.07251148251618632,0.0678440035624666,0.05633622646771739
h19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006750210107058862,-0.008428334231343941,-0.018140765500327494,-0.014445939198083759,-0.007664507278307688,-0.003711193203872767,-0.004712642725512277,-0.007325688472286264,-0.010408682804581706,-0.0086572897153766,-0.00789474677486782,-0.00494625275495656,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007216955489492265,-0.014571489116686286,-0.020073519841174895,-0.024663117681840492,-0.03879784860137911,-0.047285708479306854,-0.056281629891565,-0.05214393655651197,-0.06398030356901384,-0.0825298461237435,-0.09067933783466108,-0.10229854622823957,-0.11680543882505151,-0.10845042280103837,-0.09959422057420515,-0.11188501587655728,-0.11852152156971715,-0.11801437674625483,-0.12292641348792073,-0.13617198579400505,-0.13852166853351866,-0.1378784317571373,-0.15418953047507417,-0.1622499993750459,-0.17693018113698025,-0.18386689832195172,-0.19313000545665773,-0.18540362056650836,-0.17755493348299703,-0.171835219422927,-0.17216842067413443,-0.1764207491662014,-0.1822032193386152,-0.17859715040242294,-0.17853463504242945,-0.1735425548322403,-0.16085906605302216,-0.14644325007829528,-0.13277285018945975,-0.12249628935348805,-0.11925185719596228,-0.12271970084592342,-0.11157788944227293,-0.1010565102174863,-0.09133060997790589,-0.08062994587394032
h23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019314439847033175,-0.010696130557509856,-0.022705430952464693,-0.03438561733752349,-0.044277199219954204,-0.04900151960593914,-0.054520662266629945,-0.07507569658223642,-0.08143081164992093,-0.09177823649946464,-0.08689372937738085,-0.10164496533169697,-0.12294430096751399,-0.13856546158319097,-0.14475129071060747,-0.16851302461147089,-0.15617676724052454,-0.14182539264458285,-0.1582068913619457,-0.16246877638476062,-0.15994805916387778,-0.16539946141840017,-0.1833739716170629,-0.1865931715908834,-0.18619622446767498,-0.20653005418738124,-0.21814804029980311,-0.23431037377382313,-0.24413018059052266,-0.25225011532073116,-0.24198315114089702,-0.23226213303812845,-0.22681254311379143,-0.22659313747294238,-0.23170439009595553,-0.23895930163570542,-0.23332994995734518,-0.23391714493689636,-0.22769449921947219,-0.21674210008135045,-0.2048050702933631,-0.19207745660375714,-0.18057033026055047,-0.17808153947619101,-0.18083523140782126,-0.1707439027542495,-0.16204365454913677,-0.1537901956768926,-0.14448958673395595
h24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00093342583531088,-0.021974330491796423,-0.039330424143763955,-0.06458406706511607,-0.05833508189425612,-0.07218669951560748,-0.08593518933212908,-0.09735835740899841,-0.10015914677614113,-0.10608171012320676,-0.1280915306338799,-0.1359950043096638,-0.14662579467414405,-0.140275908253632,-0.15520987524094512,-0.17720041087114127,-0.19313495079461523,-0.1962593730503738,-0.2169005552524755,-0.19941163585446386,-0.1869308267605522,-0.20562956683838246,-0.20644339671682152,-0.20362165880873265,-0.21113606794303233,-0.22893932297067301,-0.23347383327862478,-0.2324404171950743,-0.2531891434631307,-0.264520233026161,-0.2812748975298476,-0.2937897663935965,-0.3030255080112834,-0.29249106797155605,-0.28254936021540855,-0.2759945565069562,-0.2744651370836554,-0.2787421828169018,-0.28486628057274366,-0.27864989441639726,-0.27924326870624355,-0.2719136436874763,-0.25957266525030115,-0.24691089064062163,-0.23272142868703913,-0.22134406786002034,-0.21855778742291132,-0.2218367207295767,-0.21258401275884162,-0.20357744731483973,-0.19475990568856227,-0.18557758639983585
d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08107286048733328,0.07249169701338147,0.08550329075886352,0.07995520004491968,0.0794089254080139,0.0,0.020538496556818837,0.0810457688635075,0.06305031113991723,0.04191554149148041,0.1004911085412052,0.13480825669125995,0.1351429420241797,0.0886920460351018,0.11710446543034762,0.024911684859697945,0.009519389955152916,0.0,0.0,0.0,0.0,0.0,0.012064638594198946,0.0,0.0,0.03364715752314837,0.04256907558093057,0.036458080942514355,0.13990796904421918,0.13584418155463332,0.12053129461541258,0.14160199558570544,0.1415838781157013,0.133870959188566,0.14283965551451072,0.1405680185527331,0.20330099555891884,0.2046666281167255,0.24324150140186993,0.24103034798980594,0.24200454791019904,0.2453584899313095,0.06707273966180155,0.15993345716095855,0.16971714236725938,0.18541312897419748,0.19287310488232165,0.21315883408796338,0.2043759029343757,0.2695110481708098,0.2753737402476193,0.24944830854206754,0.24838052534717286
d2,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
d3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d5,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
